dist_id,district,sped_pp_diff,model_4_diff_total,model_4_diff_pp,ell_funding,sparsity_funding,model_4_total_funding,model_4_local_share_total,model_4_state_share_pp,geoid,maep_expected_local_total,maep_expected_local_pp,maep_rev_fy24,local_share_expected_total,local_funding_28_mill,local_funding_27_pct,total_enroll,st_per_sq_mile,maep_rev_fy23,maep_fy23_pp,maep_fy24_pp,maep_rev_full_funding_fy24,maep_full_pp_fy24,gr_prek_enroll,gr_k_enroll,gr_1_enroll,gr_2_enroll,gr_3_enroll,gr_4_enroll,gr_5_enroll,gr_6_enroll,gr_7_enroll,gr_8_enroll,gr_9_enroll,gr_10_enroll,gr_11_enroll,gr_12_enroll,direct_cert_pct,vocational_enroll,ell_enroll,autism,deaf_blind,developmentally_delayed,emotional_disability,hearing_impaired,intellectual_disability,language_speech_impaired,multiple_disabilities,other_health_impairment,orthopedic_impairment,specific_learning_disability,traumatic_brain_injury,visually_impaired,sped_enroll,assessed_value,local_revenue,shortName,sq_miles,stpov_rate,federal_revenue,total_ada,sped_tier_1_enroll,sped_tier_2_enroll,sped_tier_3_enroll,econ_dis_enroll,stpov_enroll,mill_1_value,mill_1_value_pp,local_share_mills,local_share_pp_mills,local_share_pct,local_share_pp_pct,rev_total_local_state,rev_pp_local_state,local_revenue_total,local_revenue_pp,urbanicity,mpv,mhi,sped_funding,at_risk_funding,cte_funding,local_share_expected_pp,sparsity_weight_adj,gifted_enroll,base_funding,sped_tier_1_funding,sped_tier_2_funding,sped_tier_3_funding,total_sped_funding,ed_funding,gifted_funding,vocational_funding,model_4_pp_funding,model_4_local_mills_total,model_4_local_pct_total,model_4_local_share_pp,model_4_state_share,model_4_local_diff_total,current_local_pp,model_4_local_diff_pp,model_4_state_diff_total,model_4_state_diff_pp,sped_pp_funding,sped_model_4_pp,at_risk_pp_funding,ed_model_4_pp,ed_pp_diff,cte_pp_funding,cte_model_4_pp,cte_pp_diff
6900,TATE COUNTY,1914.4819944598344,529433.6679999996,262.8766971201585,88800,0,15265383.6,3399096.932,5891.900033763654,2804230,14735949.932,7316.757662363456,11336853,3399096.932,3399096.932,3412751.1300000004,2014,5.586396339477319,11083581,5503.267626613704,5629.023336643496,12639819,6275.9776564051635,0,160,169,152,135,135,157,161,171,164,170,162,164,98,0.302,734,74,34,0,24,13,5,5,111,5,73,5,81,0,5,357,121396319,5934089.81,TATE COUNTY,360.5186380650601,0.198,7219167.87,1776.33056,216,135,10,608.228,398.772,121396.319,60.27622591857001,9240722.068,4588.2433306852035,9227067.87,4581.463689175769,18851004,9359,5934089,2946,Rural,105500,48404,1200972,595183.79765752,362274,1687.7343257199602,0,100.7,12084000,777600,1012500,102000,1892100,729873.6,30210,440400,7579.634359483614,3399096.932,4121653.572,1687.7343257199602,11866286.668,-2534992.8779999996,2946.4199652432967,-1258.6856395233365,-773532.3320000004,-384.07762264150915,3326.792243767313,5241.274238227147,978.5537621706335,1200,221.4462378293665,493.56130790190736,600,106.43869209809264
7100,TISHOMINGO,1729.6022304832713,980023.5600000024,338.2891128753881,96000,0,21470377.8,5488730.352,5516.619761132206,2804260,20490354.24,7072.95624439075,15749313,4741041.24,5488730.352,4741041.24,2897,6.828696770321049,16077407,5549.674490852606,5436.42147048671,17559412,6061.239903348292,0,259,252,228,180,200,243,207,218,217,272,252,205,5,0.177,1019,80,45,0,47,5,5,24,102,5,92,5,198,5,5,527,196026084,10142771.65,TISHOMINGO,424.23907481014106,0.192,12096886,2574.30972,347,176,15,512.769,556.224,196026.084,67.66519986192613,12070681.648,4166.6143072143595,12818370.76,4424.705129444253,28262626,9755,10142771,3501,Rural,88100,37681,1791674,845710.76378772,617761,1636.5347739040387,0,144.85,17382000,1249200,1320000,153000,2722200,615322.8,43455,611400,7411.245357266138,5488730.352,5797002.006000001,1894.6255961339316,15981647.448,-4654041.298,3501.1293234380396,-1606.503727304108,-1577764.5519999992,-544.6201422160857,3330.2490706319704,5059.851301115242,1649.3016617379756,1200,-449.30166173797556,606.2423945044161,600,-6.242394504416097
7200,TUNICA COUNTY,-43.61202185792354,1431863.7951269038,856.8903621345908,30000,132336.41512690298,12808482.415126903,3458290.252084264,5595.566824082967,2804290,11376618.62,6808.269670855776,8744306,2632312.62,5357212.643999999,2632312.62,1671,3.6800676727817376,8664842,5185.423099940155,5232.977857570318,9749306,5834.414123279474,55,136,138,130,148,90,158,121,105,122,124,112,99,100,0.5925,526,25,28,0,14,5,5,23,34,5,28,5,31,0,5,177,191329023,14461914.11,TUNICA COUN,454.0677369492238,0.418,6049221.15,1462.53893,79,94,10,990.0675,698.478,191329.023,114.4997145421903,4392093.356000001,2628.422116098145,7116993.38,4259.122309994015,24667353,14762,14461914,8654,Rural,107100,39370,1099381,487314.12962356,281292,1575.291813285458,0.013199323272182624,83.55000000000001,10026000,284400,705000,102000,1091400,1188081,25065.000000000004,315600,7665.160032990367,5357212.643999999,3458290.252084264,2069.593208907399,9350192.163042638,-11003623.857915735,8654.646385397966,-6585.053176490566,-399113.83695736155,-238.84729919650636,6007.546448087432,5963.934426229508,492.2029352782108,1200,707.7970647217892,534.7756653992395,600,65.22433460076047
4120,TUPELO,1251.8281818181822,6152155.979999997,862.6130089736389,468000,0,52553993.76,14189578.315200001,5379.194537969714,2804320,46401837.78,6506.146632080763,35665419,10736418.78,17528233.996,10736418.78,7132,98.6740991765866,35179805,4932.670358945597,5000.759814918676,39764514,5575.506730229949,277,573,590,532,493,447,517,545,499,566,546,534,462,435,0.2939,1361,390,106,0,100,41,5,33,328,39,213,5,220,5,5,1101,626008357,40188126.97,TUPELO,72.27833909318608,0.214,17584101.65,6037.34831,648,403,49,2096.0948,1526.248,626008.357,87.77458735277621,22236280.004,3117.8182843522154,29028095.22,4070.119913067863,81346158,11405,40188126,5634,Town,149500,51258,4478089,2090451.31658992,599098,1505.3868171620866,0,356.6,42792000,2332800,3022500,499800,5855100,2515313.76,106980,816600,7368.759641054402,17528233.996,14189578.315200001,1989.5651030846889,38364415.4448,-25998548.654799998,5634.9028280987095,-3645.3377250140206,-1400098.555200003,-196.31219226023586,4070.99,5322.818181818182,997.3076201467225,1200,202.69237985327754,440.1895664952241,600,159.81043350477592
5131,UNION CITY,1670.8833333333332,230921.28000000026,249.1060194174761,0,0,7249311.24,700645.96,7064.3638403452,2804380,7018389.96,7571.078705501618,6317744,700645.96,700645.96,1901840.58,927,13.04866411396549,5986271,6457.681769147788,6815.2578209277235,7043854,7598.548004314995,20,72,84,53,58,68,68,73,66,67,74,69,77,65,0.2376,311,0,17,0,5,0,0,5,57,5,48,5,93,5,0,237,25023070,1613482.72,UNION CITY,71.04175507191323,0.27399999999999997,3247612.47,811.234637,155,75,10,220.2552,253.99799999999996,25023.07,26.993603020496224,6343208.04,6842.7271197411,5142013.42,5546.940043149946,8677675,9361,1613482,1740,Rural,80900,39848,821488,272451.93553884,135974,755.8208845738942,0,46.35,5562000,558000,562500,102000,1222500,264306.24,13905,186600,7820.184724919094,700645.96,1957314.0348000003,755.8208845738942,6548665.28,-912836.76,1740.5423085221144,-984.7214239482201,-495188.71999999974,-534.184163969795,3422.866666666667,5093.75,1236.9829885461957,1200,-36.98298854619566,437.2154340836013,600,162.78456591639872
7300,UNION COUNTY,1144.7171314741036,1387503.120000001,465.6050738255044,32400,0,21557517.6,2875170.48,6269.244000000001,2804350,20170014.48,6768.461234899329,17294844,2875170.48,2875170.48,5206294.98,2980,8.796820180023982,17216159,5777.234563758389,5803.638926174496,19282574,6470.662416107382,79,281,272,221,227,207,215,195,205,252,213,235,188,147,0.1726,806,27,30,0,51,17,5,14,93,11,76,0,195,5,5,499,102684660,7657298.54,UNION COUNT,338.75877180791434,0.18899999999999997,6419076.1,2696.8,339,142,21,514.348,563.2199999999999,102684.66,34.45793959731544,16407403.52,5505.84010738255,14076279.02,4723.583563758389,27087485,9089,7657298,2569,Rural,98100,46559,1924952,865588.77022128,97769,964.8223087248322,0,149,17880000,1220400,1065000,214200,2499600,617217.6,44700,483600,7234.066308724833,2875170.48,5820529.752,964.8223087248322,18682347.12,-4782128.0600000005,2569.5632684563757,-1604.7409597315436,-600226.879999999,-201.41841610738174,3834.565737051793,4979.282868525896,1682.885459302418,1200,-482.885459302418,121.3014888337469,600,478.69851116625307
7500,VICKSBURG WARREN,198.76914660831517,3920256.0700000003,571.2993398426115,91200,0,51110463.12,13799825.0424,5437.283310638297,2804470,47190207.05,6877.0339624016315,36271376,10918831.05,17506014.26,10918831.05,6862,11.66108155388985,34724195,5060.360682016904,5285.831535995337,40440115,5893.3423200233165,287,507,580,531,445,440,436,524,491,508,574,535,479,416,0.4498,2621,76,92,0,117,20,5,36,92,13,105,5,419,5,5,909,625214795,39766946.61,VICKSBURG W,588.4531351820453,0.33399999999999996,19995701.65,5866.89831,628,263,23,3086.5276,2291.908,625214.795,91.11261949868845,22934100.74,3342.1889740600404,29521283.95,4302.139893617021,81565524,11886,39766946,5795,Rural,128400,45113,4286225,2033155.14918732,632074,1591.2024264062957,0,343.1,41172000,2260800,1972500,234600,4467900,3703833.1199999996,102930,1572600,7448.333302244243,17506014.26,13799825.0424,2011.049991605946,37310638.077599995,-25967121.567599997,5795.241417953949,-3784.191426348003,-3129476.922400005,-456.05900938501964,4689.524070021882,4888.293216630197,658.7192511051319,1200,541.2807488948681,241.1575734452499,600,358.8424265547501
0618,W. BOLIVAR CONS,1046.4634146341468,-1146409.5368057247,-1222.1850072555699,6000,187574.80319427533,7497699.043194275,2024378.7416624546,5835.096270289788,2800185,8644108.58,9215.467569296376,6644042,2000066.58,2755138.6799999997,2000066.58,938,1.6671143711038507,6648896,7088.37526652452,7083.200426439233,7407654,7897.285714285715,0,62,63,63,78,52,74,84,63,75,103,67,59,74,0.5904,276,5,14,0,16,5,5,5,64,5,16,0,29,0,5,163,98397810,4263046.94,W. BOLIVAR,562.6488597653439,0.508,4751804.68,826.616667,109,45,10,553.7952,476.504,98397.81,104.90171641791044,4652515.32,4960.037654584222,5407587.42,5765.018571428572,11819375,12600,4263046,4544,Rural,60800,23709,660280,271866.57752148,178822,2132.267142857143,0.0333288562889615,46.900000000000006,5628000,392400,337500,102000,831900,664554.24,14070.000000000002,165600,7993.282562040806,2755138.6799999997,2024378.7416624546,2158.1862917510175,5473320.301531821,-2238668.1983375456,4544.826162046908,-2386.639870295891,-1934333.6984681794,-2062.189443995927,4026.0975609756097,5072.5609756097565,490.91537362815706,1200,709.0846263718429,647.9057971014493,600,-47.90579710144925
6812,W. TALLAHATCHIE,144.20652173913095,-1048396.1296712426,-2043.657172848426,0,97069.11032875784,4056159.8703287574,1095163.1649887646,5771.923402222208,2804650,5104556,9950.40155945419,3923468,1181088,2144998.688,1181088,513,1.8463576891241769,3925194,7651.450292397661,7648.085769980507,4374400,8527.095516569201,5,26,37,46,39,25,39,39,36,49,54,50,29,37,0.4446,149,0,5,0,5,0,5,5,18,5,14,0,30,0,5,79,76607096,2443868.48,W. TALLAHAT,277.8443218352466,0.462,2606776.83,489.938889,53,29,10,228.0798,237.006,76607.096,149.3315711500975,2229401.312,4345.8115243664715,3193312,6224.779727095516,6847403,13347,2443868,4763,Rural,69000,24367,497033,161950.84155528,15745,2302.315789473684,0.03153642310875823,25.650000000000002,3078000,190800,217500,102000,510300,273695.76,7695.000000000001,89400,7906.744386605765,2144998.688,1095163.1649887646,2134.8209843835566,2960996.705339993,-1348705.3150112354,4763.876179337232,-2629.0551949536757,-1413403.294660007,-2755.172114346993,5402.532608695652,5546.739130434783,710.0621868104058,1200,489.9378131895942,105.67114093959732,600,494.3288590604027
7400,WALTHALL COUNTY,764.344696969697,-63957.88367220573,-37.97974089798481,25200,83900.53632779459,12679884.856327794,3148167.764,5660.164544137645,2804440,12743842.74,7567.60257719715,9795183,2948659.74,3148167.764,2948659.74,1684,4.169630479732833,9421614,5594.782660332541,5816.616983372922,10920962,6485.131828978622,17,133,140,116,128,129,116,155,125,140,119,136,111,89,0.3329,630,21,18,0,32,5,0,21,72,5,47,5,54,0,5,263,112434563,5651277.33,WALTHALL CO,403.8727192218485,0.332,5317377.92,1552.78977,158,96,10,560.6035999999999,559.0880000000001,112434.563,66.76636757719714,7772794.236,4615.673536817102,7972302.26,4734.146235154394,16800793,9976,5651277,3355,Rural,95800,30961,1189013,493745.01242896,397528,1750.985593824228,0.008303695202671673,84.2,10104000,568800,720000,102000,1390800,672724.32,25260,378000,7529.622836299165,3148167.764,3423568.911208505,1869.4582921615201,9531717.092327794,-2503109.566,3355.865397862233,-1486.4071057007127,-1389244.907672206,-824.9672848409773,4503.837121212121,5268.181818181818,880.7382122215414,1200,319.2617877784586,630.9968253968254,600,-30.996825396825443
8113,WATER VALLEY,1435.0245398773004,181312.06799999997,174.17105475504286,14400,0,7713444.96,1430334.892,6035.648480307396,2804500,7532132.892,7235.47828242075,6101798,1430334.892,1430334.892,1836834.03,1041,7.953188529623865,5998354,5762.1075888568685,5861.477425552353,6803089,6535.147934678194,20,78,109,83,73,74,79,73,67,78,74,82,62,64,0.3063,361,12,16,0,18,5,0,5,43,5,25,5,41,0,0,164,51083389,2699399.25,WATER VALLE,130.89089943266222,0.324,3223381.18,947.589888,102,56,5,318.85830000000004,337.284,51083.389,49.07145917387128,5372754.108,5161.147077809798,4966254.97,4770.657992315081,9588815,9211,2699399,2593,Town,87000,42193,604291,312500.62741464,179329,1374.0008568683957,0,52.050000000000004,6246000,367200,420000,51000,838200,382629.9600000001,15615.000000000002,216600,7409.649337175792,1430334.892,2082630.1392,1374.0008568683957,6283110.068,-1269064.358,2593.0828530259364,-1219.0819961575407,-519978.93200000003,-499.49945437079805,3707.306748466258,5142.331288343558,980.0611350391065,1200,219.9388649608935,496.7562326869806,600,103.24376731301942
7700,WAYNE COUNTY,598.3968503937003,171369.3191125095,59.09286865948616,74400,247501.93111251,22906201.93111251,4610203.612,6308.964937625004,2804530,22734832.612,7839.597452413793,18124629,4610203.612,4610203.612,5456086.29,2900,3.577575108548793,17353589,5983.9962068965515,6249.872068965517,20207727,6968.181724137931,0,263,241,232,215,208,199,243,215,203,252,235,181,162,0.435,955,62,22,0,54,29,5,5,237,18,97,0,163,0,5,638,164650129,7796670.5,WAYNE COUNT,810.6049242880482,0.317,16482650.55,2654.66192,454,158,23,1261.5,919.3,164650.129,56.775906551724134,15597523.388,5378.456340689655,14751640.71,5086.77265862069,28270791,9748,7796670,2688,Town,85800,37706,2674018,833432.5661086,551503,1589.7253834482758,0.01422424891451207,145,17400000,1634400,1185000,234600,3054000,1513800,43500,573000,7898.690321073279,4610203.612,6184674.521400378,1589.7253834482758,18295998.31911251,-3186466.8880000003,2688.507068965517,-1098.7816855172414,-1911728.6808874905,-659.2167865129277,4211.051968503937,4809.4488188976375,660.667908132065,1200,539.332091867935,577.4900523560209,600,22.509947643979103
7800,WEBSTER COUNTY,774.4926253687318,827764.1761355139,476.0001012855173,13200,90811.1841355129,13046457.104135513,2175009.9280000003,6251.550992602366,2804560,12218692.928,7026.275404255319,10043683,2175009.9280000003,2175009.9280000003,3023466.2100000004,1739,4.129660876600413,10287189,5915.577343300748,5775.550891316849,11198023,6439.346175963197,40,132,149,117,113,121,125,123,112,132,147,139,142,92,0.2219,669,11,20,0,58,5,5,17,118,5,33,5,68,0,5,336,77678926,4015421.15,WEBSTER COU,421.0999527475888,0.239,4977047.02,1492.00559,244,85,10,385.8841,415.621,77678.926,44.668732604945376,9023013.072,5188.621663024727,8174556.789999999,4700.722708453133,15484941,8904,4015421,2309,Rural,84000,45730,1355347,513915.6978712,353648,1250.7245129384703,0.008703391233995869,86.95,10434000,878400,637500,102000,1617900,463060.92,26085,401400,7502.275505540836,2175009.9280000003,3522543.4181165886,1250.7245129384705,10871447.176135514,-1840411.2219999996,2309.0403392754456,-1058.315826336975,-326575.82386448607,-187.7951833608313,3998.0737463126843,4772.566371681416,1331.7876996517866,1200,-131.78769965178662,528.6218236173393,600,71.37817638266074
3112,WEST JASPER,705.194888178914,616657.9356442541,437.03609896828766,18000,77926.28564425465,10873867.525644254,2935944.231923949,5625.742943813115,2804590,10257209.59,7269.461084337349,7883905,2373304.5900000003,3243860.676,2373304.5900000003,1411,4.079538322179841,7552672,5352.708717221829,5587.459248759745,8790017,6229.636428065202,40,118,104,97,96,111,96,102,98,121,117,91,96,102,0.3182,383,15,15,0,24,5,0,17,57,5,39,0,141,5,5,304,115852167,5335260.850000001,WEST JASPER,345.87247099226977,0.241,3560080.1,1234.84358,222,76,15,448.9802,340.05100000000004,115852.167,82.10642593905033,5546156.324,3930.656501771793,6416712.41,4547.634592487598,14298364,10133,5335260,3781,Rural,83900,39537,1301474,385583.56042916,102635,1682.0018355776049,0.009204616778201587,70.55,8466000,799200,570000,153000,1522200,538776.24,21165,229800,7706.497183305637,3243860.676,2935944.231923949,2080.754239492522,7937923.293720305,-2399316.6180760516,3781.191247342311,-1700.4370078497886,-852093.706279695,-603.8934842520875,4158.063897763578,4863.258785942492,858.798584946864,1200,341.201415053136,267.97650130548305,600,332.02349869451695
1321,WEST POINT CONS,781.4191343963557,1778035.75,681.5008623993863,14400,0,19946152.44,5385461.1588,5580.947213951706,2800191,18168116.69,6963.632307397471,13964393,4203723.69,6134930.704,4203723.69,2609,6.36316804994253,13996944,5364.8692985818325,5352.392870831736,15569347,5967.5534687619775,62,189,206,189,159,151,184,172,180,241,218,242,183,166,0.4168,866,12,40,0,28,34,5,18,89,12,83,5,120,5,0,427,219104668,9719600.08,WEST POINT,410.015888237238,0.314,12580623.9,2301.40556,237,185,17,1087.4312,819.226,219104.668,83.98032502874665,9434416.296,3616.104367957072,11365623.31,4356.314032196243,25705032,9852,9719600,3725,Town,89900,31833,2071057,798645.83108916,381618,1611.2394365657342,0,130.45000000000002,15654000,853200,1387500,173400,2414100,1304917.44,39135.00000000001,519600,7645.133169796857,6134930.704,5385461.1588,2064.1859558451515,14560691.281200001,-4334138.9212,3725.412065925642,-1661.2261100804903,-1008655.718799999,-386.6062548102718,4717.669703872437,5499.088838268793,734.433434583411,1200,465.566565416589,440.6674364896074,600,159.33256351039262
7613,WESTERN LINE,672.1434262948214,1352855.740122782,828.955723114449,0,40833.310122782925,12262009.630122783,3310742.6001331517,5484.844993866195,2804680,10909153.89,6684.530569852942,8385003,2524150.89,5024405.3719999995,2524150.89,1632,4.582993156425828,8168065,5004.941789215686,5137.869485294118,9348707,5728.374387254902,67,113,125,89,105,120,124,124,142,129,126,143,114,86,0.4448,560,0,11,0,24,5,5,5,71,5,19,5,91,5,5,234,179443049,8961731.27,WESTERN LIN,356.09915710036967,0.28600000000000003,7532207.86,1428.52514,186,50,15,725.9136,466.75200000000007,179443.049,109.95284865196078,4324301.6280000005,2649.694625,6824556.109999999,4181.713302696078,18718163,11469,8961731,5491,Town,88300,37851,1028892,486436.98764036,38899,1546.6610845588236,0.00417006843574172,81.60000000000001,9792000,669600,375000,153000,1197600,871096.32,24480.000000000004,336000,7513.486292967391,5024405.3719999995,3310742.6001331517,2028.641299101196,8951267.02998963,-5650988.669866848,5491.256905637255,-3462.615606536059,-397439.97001037,-243.52939338870692,4099.1713147410355,4771.314741035857,670.1031467661717,1200,529.8968532338283,69.4625,600,530.5375
7900,WILKINSON COUNTY,-121.08333333333394,487606.3765952615,547.2574372561858,6000,197046.41659526117,6974776.256595261,1883189.5892807208,5714.463150745837,2804710,6487169.88,7280.774276094276,4986174,1500995.88,1917044.864,1500995.88,891,1.3141336214878194,5232876,5873.037037037037,5596.154882154882,5559244,6239.331088664422,16,59,58,71,55,45,76,74,51,95,85,73,47,49,0.4677,338,5,5,0,14,0,5,27,37,0,12,0,44,0,0,138,68465888,2720037.8,WILKINSON C,678.0132441868725,0.362,3755479.77,870.443243,95,49,0,416.7207,322.54200000000003,68465.888,76.84162514029181,3642199.136,4087.765584736251,4058248.12,4554.711694725028,8544410,9589,2720037,3052,Rural,70300,27313,726936,297007.43585424,233847,1684.619393939394,0.03685866378512181,44.550000000000004,5346000,342000,367500,0,709500,500064.84,13365.000000000002,202800,7828.031713350461,1917044.864,1883189.5892807208,2113.5685626046247,5091586.667314541,-836848.210719279,3052.79214365881,-939.2235810541852,-467657.3326854594,-524.8679379185851,5048.166666666667,4927.083333333333,712.725419817734,1200,487.27458018226605,691.8550295857988,600,-91.85502958579877
4911,WINONA-MONTG CONS,1339.0396475770926,484007.03090283833,423.08306897101284,0,150230.22090283706,9048936.300902838,2022325.5920000002,6142.142228061921,2800196,8564929.27,7486.826284965035,6583183,1981746.27,2022325.592,1981746.27,1144,2.8113312805530732,6549279,5724.8942307692305,5754.5305944055945,7339801,6415.909965034965,16,100,92,79,85,80,84,71,75,105,89,101,56,75,0.4336,317,0,21,0,17,5,5,16,62,5,29,5,52,5,5,212,72225914,3512742.77,WINONA-MONT,406.9246509343933,0.313,6588468.59,1034.85556,131,81,15,496.0384,358.072,72225.914,63.13454020979022,5317475.408,4648.142839160839,5358054.73,4683.614274475525,11036052,9646,3512742,3070,Town,84800,39840,928138,343779.68954412,270631,1732.2956905594406,0.02188668719446927,57.2,6864000,471600,607500,153000,1232100,595246.0800000001,17160,190200,7909.909353936047,2022325.5920000002,2443212.801243766,1767.7671258741261,7026610.708902838,-1490417.1779999998,3070.5793444055944,-1302.8122185314683,-313190.2910971623,-273.7677369730445,4088.713656387665,5427.753303964758,693.0505572635506,1200,506.94944273644944,853.7255520504732,600,-253.7255520504732
8220,YAZOO CITY,-32.95910780669146,1636378.1640000008,806.494905864959,0,0,15528602.64,1642767.476,6843.684161655989,2804770,13892224.476,6846.833157220305,12249457,1642767.476,1642767.476,3687473.97,2029,201.22958124722948,12508965,6165.088713652045,6037.1892557910305,13657311,6731.0551996057175,20,120,148,134,193,100,171,210,108,167,173,170,165,105,0.6393,650,0,22,0,20,5,0,28,40,5,33,0,111,5,0,273,58670267,2952057.44,YAZOO CITY,10.083010596276017,0.439,7187346.48,1909.6,171,88,10,1297.1397,890.731,58670.267,28.915853622474124,12014543.524,5921.411298176442,9969837.03,4913.670295712173,16701145,8231,2952057,1454,Town,70900,24688,1386466,620909.1189648,251512,809.6439014292755,0,101.45,12174000,615600,660000,102000,1377600,1556567.64,30435,390000,7653.328063085264,1642767.476,4192722.7128000003,809.6439014292755,13885835.164,-1309289.964,1454.9322030556925,-645.288301626417,228524.1640000008,112.62896205027118,5154.148698884758,5121.189591078067,478.675595978444,1200,721.324404021556,386.94153846153847,600,213.05846153846153
8200,YAZOO COUNTY,908.7085201793716,650338.9605674576,492.6810307329224,15600,281384.68056745845,10267119.880567458,2772122.3677532137,5678.02841879867,2804800,9616780.92,7285.440090909091,7391658,2225122.92,6535404.3440000005,2225122.92,1320,1.4471631241482514,6995746,5299.807575757576,5599.740909090909,8241196,6243.330303030303,55,97,79,73,97,73,90,96,92,102,112,126,91,111,0.4028,276,13,15,0,11,18,0,15,58,14,32,5,55,0,0,219,233407298,7529716.78,YAZOO COUNT,912.1293777969258,0.285,5294693.25,1151.67975,124,85,14,531.696,376.2,233407.298,176.82371060606062,1705791.6559999995,1292.2664060606055,6016073.08,4557.631121212121,15983710,12108,7529716,5704,Rural,109300,42070,1024058,400492.28901504,47938,1685.6991818181818,0.03552836875851748,66,7920000,446400,637500,142800,1226700,638035.2000000001,19800,165600,7778.121121642013,6535404.3440000005,2772122.3677532137,2100.092702843344,7494997.512814244,-4757594.412246786,5704.330893939394,-3604.23819109605,-746198.4871857557,-565.3018842316333,4592.188340807175,5500.896860986547,753.2354748108693,1200,446.7645251891307,173.68840579710144,600,426.31159420289856
